wl;up_coef;dw_coef;wl_F;up_coef_F;dw_coef_F;Device ID
770.6251812;0.002701977;0.001155927;853.7137512;0.000308726;0.002258822;
770.7767878;0.00270188;0.001156269;854.3373373;0.000311667;0.002283001;
770.9283603;0.002701911;0.001156707;854.9607201;0.000314636;0.002307563;
771.0798986;0.00270207;0.001157222;855.5838996;0.000317634;0.002332539;
771.2314028;0.002702356;0.001157791;856.2068756;0.000320662;0.002357956;
771.3828727;0.00270277;0.001158395;856.8296482;0.000323723;0.002383827;
771.5343086;0.002703311;0.001159014;857.4522172;0.000326822;0.002410165;
771.6857102;0.002703972;0.001159628;858.0745827;0.00032996;0.002436982;
771.8370777;0.002704715;0.001160217;858.6967445;0.000333143;0.002464289;
771.988411;0.002705493;0.001160759;859.3187027;0.000336373;0.002492099;
772.1397101;0.002706261;0.001161237;859.9404571;0.000339653;0.002520419;
772.290975;0.002706971;0.001161629;860.5620078;0.000342983;0.002549248;
772.4422057;0.002707579;0.001161916;861.1833546;0.000346362;0.002578582;
772.5934022;0.002708037;0.001162079;861.8044975;0.000349791;0.002608414;
772.7445646;0.002708315;0.001162105;862.4254365;0.000353268;0.002638739;
772.8956927;0.002708431;0.00116202;863.0461715;0.000356793;0.002669554;
773.0467867;0.002708419;0.001161858;863.6667024;0.000360365;0.002700853;
773.1978464;0.002708312;0.001161653;864.2870293;0.000363986;0.002732632;
773.3488719;0.002708143;0.001161438;864.907152;0.000367656;0.002764892;
773.4998632;0.002707946;0.001161248;865.5270705;0.00037138;0.002797635;
773.6508203;0.002707754;0.001161116;866.1467847;0.000375162;0.002830863;
773.8017432;0.002707601;0.00116107;866.7662947;0.000379005;0.002864577;
773.9526319;0.00270753;0.001161118;867.3856003;0.000382912;0.00289878;
774.1034863;0.002707585;0.001161261;868.0047014;0.000386886;0.002933474;
774.2543065;0.00270781;0.001161503;868.6235982;0.000390932;0.002968666;
774.4050925;0.002708249;0.001161843;869.2422904;0.000395049;0.003004384;
774.5558442;0.002708945;0.001162286;869.860778;0.000399239;0.003040663;
774.7065617;0.002709943;0.001162832;870.479061;0.000403503;0.003077538;
774.857245;0.002711262;0.001163477;871.0971393;0.000407842;0.003115041;
775.007894;0.002712819;0.001164191;871.715013;0.000412256;0.003153208;
775.1585088;0.002714507;0.001164936;872.3326818;0.000416747;0.003192069;
775.3090893;0.002716221;0.001165677;872.9501458;0.000421319;0.003231649;
775.4596355;0.002717853;0.001166375;873.5674049;0.000425977;0.003271968;
775.6101476;0.002719298;0.001166994;874.1844591;0.000430726;0.003313048;
775.7606253;0.002720448;0.001167497;874.8013084;0.000435572;0.00335491;
775.9110688;0.002721226;0.001167857;875.4179525;0.000440518;0.003397575;
776.061478;0.002721665;0.001168086;876.0343916;0.00044557;0.003441064;
776.2118529;0.002721825;0.001168205;876.6506256;0.000450734;0.003485413;
776.3621936;0.002721766;0.001168234;877.2666544;0.000456017;0.003530708;
776.5125;0.00272155;0.001168194;877.8824779;0.000461427;0.003577053;
776.6627721;0.002721236;0.001168107;878.4980961;0.000466972;0.00362455;
776.81301;0.002720885;0.001167993;879.113509;0.00047266;0.003673299;
776.9632135;0.002720551;0.001167872;879.7287164;0.0004785;0.003723403;
777.1133828;0.002720269;0.001167762;880.3437184;0.0004845;0.003774963;
777.2635177;0.002720067;0.001167679;880.9585149;0.00049068;0.003828085;
777.4136184;0.002719974;0.001167639;881.5731059;0.000497057;0.003882872;
777.5636848;0.002720019;0.001167661;882.1874912;0.000503652;0.00393943;
777.7137168;0.00272023;0.001167759;882.8016709;0.000510482;0.003997864;
777.8637146;0.002720635;0.00116795;883.4156449;0.000517568;0.004058279;
778.013678;0.002721249;0.001168244;884.0294131;0.000524927;0.004120777;
778.1636072;0.002722034;0.001168617;884.6429754;0.00053257;0.004185391;
778.313502;0.002722936;0.001169039;885.2563319;0.000540468;0.00425186;
778.4633625;0.002723904;0.001169479;885.8694825;0.000548581;0.004319851;
778.6131887;0.002724884;0.001169908;886.4824271;0.000556871;0.004389029;
778.7629805;0.002725825;0.001170294;887.0951657;0.000565299;0.004459065;
778.9127381;0.002726674;0.001170608;887.7076982;0.000573828;0.004529626;
779.0624613;0.002727388;0.001170827;888.3200246;0.000582419;0.004600382;
779.2121501;0.002727958;0.001170962;888.9321447;0.000591029;0.004671009;
779.3618047;0.002728385;0.00117103;889.5440587;0.000599605;0.004741214;
779.5114249;0.00272867;0.001171051;890.1557663;0.000608088;0.004810708;
779.6610107;0.002728814;0.001171042;890.7672676;0.00061642;0.004879205;
779.8105622;0.002728817;0.001171022;891.3785626;0.000624543;0.004946419;
779.9600793;0.00272868;0.001171008;891.989651;0.000632399;0.005012065;
780.1095621;0.002728413;0.001171019;892.600533;0.00063994;0.005075889;
780.2590105;0.002728065;0.001171071;893.2112084;0.000647153;0.005137768;
780.4084246;0.002727693;0.001171181;893.8216773;0.000654035;0.005197613;
780.5578043;0.002727354;0.001171366;894.4319394;0.000660581;0.005255333;
780.7071497;0.002727107;0.001171641;895.0419949;0.000666788;0.005310838;
780.8564606;0.002727009;0.001172023;895.6518436;0.000672652;0.005364037;
781.0057372;0.002727118;0.001172529;896.2614855;0.00067817;0.005414842;
781.1549795;0.002727477;0.001173167;896.8709205;0.000683341;0.00546319;
781.3041873;0.002728074;0.001173911;897.4801486;0.000688184;0.005509126;
781.4533607;0.002728886;0.001174729;898.0891698;0.000692719;0.005552723;
781.6024998;0.002729887;0.001175587;898.6979839;0.000696968;0.005594052;
781.7516045;0.002731052;0.001176451;899.306591;0.000700952;0.005633185;
781.9006748;0.002732357;0.00117729;899.9149909;0.000704693;0.005670193;
782.0497107;0.002733777;0.00117807;900.5231837;0.00070821;0.00570515;
782.1987122;0.002735283;0.001178763;901.1311692;0.000711525;0.005738156;
782.3476793;0.002736826;0.001179359;901.7389474;0.000714657;0.005769438;
782.4966119;0.002738353;0.001179856;902.3465183;0.000717623;0.005799252;
782.6455102;0.002739811;0.00118025;902.9538819;0.00072044;0.005827852;
782.7943741;0.002741147;0.001180536;903.561038;0.000723128;0.005855495;
782.9432035;0.00274231;0.001180711;904.1679866;0.000725702;0.005882434;
783.0919986;0.002743244;0.001180771;904.7747276;0.000728184;0.005908919;
783.2407592;0.002743915;0.001180719;905.3812611;0.000730599;0.00593519;
783.3894853;0.002744348;0.001180579;905.9875869;0.000732976;0.005961479;
783.5381771;0.002744585;0.001180383;906.593705;0.000735343;0.00598802;
783.6868344;0.002744668;0.001180162;907.1996154;0.000737729;0.006015046;
783.8354573;0.002744638;0.001179947;907.805318;0.00074016;0.00604279;
783.9840458;0.002744538;0.001179769;908.4108127;0.000742667;0.006071483;
784.1325998;0.002744409;0.001179659;909.0160995;0.000745274;0.006101331;
784.2811193;0.00274429;0.001179645;909.6211784;0.000748002;0.006132436;
784.4296044;0.002744215;0.001179732;910.2260492;0.000750868;0.006164874;
784.5780551;0.002744211;0.001179924;910.830712;0.000753889;0.006198719;
784.7264713;0.00274431;0.001180223;911.4351666;0.000757084;0.006234048;
784.8748531;0.002744541;0.001180633;912.0394131;0.000760471;0.006270935;
785.0232004;0.002744934;0.001181155;912.6434514;0.000764066;0.006309456;
785.1715132;0.002745518;0.001181794;913.2472814;0.000767886;0.006349666;
785.3197915;0.002746309;0.001182543;913.8509031;0.000771939;0.006391547;
785.4680354;0.002747265;0.001183373;914.4543164;0.000776233;0.006435059;
785.6162449;0.002748329;0.001184242;915.0575212;0.000780773;0.006480165;
785.7644198;0.002749445;0.001185113;915.6605176;0.000785568;0.006526826;
785.9125603;0.002750556;0.001185947;916.2633055;0.000790625;0.006575005;
786.0606662;0.002751607;0.001186704;916.8658847;0.000795948;0.006624699;
786.2087377;0.002752541;0.001187347;917.4682554;0.000801542;0.006676043;
786.3567747;0.002753313;0.001187844;918.0704173;0.000807408;0.006729208;
786.5047772;0.002753918;0.0011882;918.6723705;0.000813547;0.006784365;
786.6527452;0.002754364;0.001188428;919.2741149;0.000819964;0.006841682;
786.8006788;0.002754656;0.001188541;919.8756505;0.000826658;0.00690133;
786.9485778;0.002754801;0.001188552;920.4769771;0.000833633;0.006963478;
787.0964423;0.002754806;0.001188473;921.0780948;0.000840891;0.007028279;
787.2442723;0.002754676;0.001188317;921.6790035;0.000848446;0.007095821;
787.3920677;0.002754431;0.001188102;922.2797032;0.000856309;0.007166179;
787.5398287;0.002754136;0.001187864;922.8801937;0.000864496;0.007239425;
787.6875552;0.00275387;0.001187645;923.4804751;0.000873018;0.007315633;
787.8352471;0.002753711;0.001187486;924.0805473;0.000881889;0.007394877;
787.9829045;0.002753738;0.001187429;924.6804102;0.000891122;0.007477229;
788.1305274;0.002754028;0.001187515;925.2800638;0.000900727;0.007562774;
788.2781157;0.002754659;0.001187786;925.879508;0.000910714;0.007651594;
788.4256695;0.002755681;0.001188267;926.4787428;0.000921093;0.007743775;
788.5731888;0.002757036;0.001188928;927.0777682;0.000931873;0.007839399;
788.7206735;0.002758637;0.001189724;927.676584;0.000943064;0.007938551;
788.8681237;0.002760397;0.001190609;928.2751902;0.000954676;0.008041313;
789.0155393;0.00276223;0.001191536;928.8735868;0.000966717;0.008147773;
789.1629204;0.002764049;0.001192462;929.4717737;0.000979194;0.00825803;
789.3102669;0.002765768;0.001193341;930.0697509;0.000992114;0.008372188;
789.4575789;0.002767314;0.001194133;930.6675183;0.001005481;0.008490349;
789.6048563;0.002768655;0.00119482;931.2650758;0.001019302;0.008612617;
789.7520991;0.002769774;0.001195391;931.8624235;0.001033582;0.008739093;
789.8993074;0.002770651;0.001195834;932.4595612;0.001048329;0.008869881;
790.0464811;0.00277127;0.001196137;933.056489;0.001063541;0.009005005;
790.1936203;0.00277161;0.001196287;933.6532067;0.001079196;0.009144187;
790.3407248;0.002771655;0.001196273;934.2497142;0.001095267;0.009287071;
790.4877948;0.002771407;0.001196094;934.8460117;0.001111724;0.009433303;
790.6348302;0.002770959;0.001195796;935.4420989;0.00112854;0.009582529;
790.781831;0.002770425;0.001195435;936.0379759;0.001145688;0.009734397;
790.9287972;0.002769919;0.001195065;936.6336426;0.001163146;0.009888657;
791.0757288;0.002769553;0.001194745;937.2290989;0.001180926;0.010045482;
791.2226258;0.002769443;0.001194529;937.8243448;0.001199047;0.010205147;
791.3694883;0.002769701;0.001194474;938.4193802;0.001217528;0.010367924;
791.5163161;0.002770407;0.001194622;939.0142051;0.001236388;0.010534089;
791.6631093;0.002771505;0.001194961;939.6088195;0.001255645;0.010703915;
791.8098679;0.002772905;0.001195466;940.2032232;0.001275319;0.010877673;
791.9565919;0.002774517;0.001196111;940.7974162;0.001295432;0.011055593;
792.1032813;0.002776253;0.001196871;941.3913986;0.001316024;0.011237733;
792.2499361;0.002778023;0.001197721;941.9851701;0.001337142;0.011424109;
792.3965562;0.002779738;0.001198636;942.5787308;0.001358829;0.011614735;
792.5431417;0.002781319;0.00119959;943.1720807;0.001381131;0.011809628;
792.6896926;0.002782728;0.001200552;943.7652196;0.001404091;0.012008801;
792.8362089;0.002783937;0.001201489;944.3581475;0.001427755;0.012212271;
792.9826905;0.00278492;0.00120237;944.9508644;0.00145216;0.012420086;
793.1291375;0.002785647;0.001203163;945.5433702;0.001477316;0.012632425;
793.2755498;0.002786092;0.001203837;946.1356648;0.001503226;0.0128495;
793.4219275;0.002786227;0.001204359;946.7277482;0.001529895;0.013071524;
793.5682705;0.002786046;0.001204709;947.3196205;0.001557325;0.013298707;
793.7145789;0.002785629;0.001204909;947.9112814;0.001585519;0.013531261;
793.8608527;0.002785078;0.001204995;948.5027309;0.001614478;0.01376939;
794.0070918;0.002784496;0.001205;949.0939691;0.001644182;0.014013277;
794.1532962;0.002783984;0.001204958;949.6849957;0.001674608;0.014263095;
794.2994659;0.002783643;0.001204902;950.2758109;0.001705733;0.014519022;
794.445601;0.002783574;0.001204868;950.8664146;0.001737534;0.01478123;
794.5917014;0.002783856;0.001204886;951.4568066;0.001769989;0.015049896;
794.7377672;0.00278447;0.001204977;952.0469869;0.001803074;0.015325193;
794.8837983;0.002785376;0.001205161;952.6369555;0.001836776;0.01560724;
795.0297947;0.00278653;0.001205455;953.2267124;0.001871126;0.015895939;
795.1757564;0.002787892;0.00120588;953.8162574;0.001906162;0.016191141;
795.3216834;0.00278942;0.001206454;954.4055906;0.001941922;0.016492694;
795.4675757;0.002791074;0.001207195;954.9947118;0.001978446;0.016800446;
795.6134333;0.002792804;0.001208109;955.5836211;0.002015773;0.017114249;
795.7592563;0.002794533;0.001209144;956.1723183;0.002053942;0.017433951;
795.9050445;0.002796175;0.001210238;956.7608035;0.002092994;0.017759441;
796.050798;0.002797646;0.001211324;957.3490765;0.002132986;0.018090764;
796.1965169;0.002798861;0.00121234;957.9371373;0.002173976;0.018428001;
796.342201;0.002799736;0.001213221;958.5249859;0.002216023;0.018771233;
796.4878504;0.002800185;0.001213903;959.1126222;0.002259187;0.019120543;
796.6334651;0.002800156;0.001214339;959.7000461;0.002303527;0.019476011;
796.7790451;0.002799726;0.001214547;960.2872577;0.002349085;0.01983788;
796.9245903;0.002799;0.001214562;960.8742568;0.00239585;0.020207031;
797.0701008;0.002798085;0.001214418;961.4610434;0.002443793;0.020584506;
797.2155766;0.002797089;0.00121415;962.0476175;0.002492886;0.020971344;
797.3610177;0.002796118;0.001213792;962.6339789;0.002543102;0.021368582;
797.506424;0.002795279;0.001213378;963.2201277;0.002594412;0.021777253;
797.6517956;0.002794663;0.001212946;963.8060638;0.00264679;0.022198389;
797.7971325;0.002794304;0.001212538;964.3917871;0.002700229;0.022632885;
797.9424346;0.002794223;0.001212201;964.9772977;0.002754809;0.023081091;
798.0877019;0.002794438;0.00121198;965.5625953;0.002810632;0.023543221;
798.2329345;0.00279497;0.001211921;966.14768;0.002867798;0.024019487;
798.3781324;0.002795838;0.001212069;966.7325518;0.002926409;0.024510104;
798.5232955;0.002797062;0.00121247;967.3172105;0.002986565;0.025015282;
798.6684238;0.002798642;0.00121315;967.9016562;0.003048361;0.025535297;
798.8135174;0.002800508;0.001214066;968.4858887;0.003111875;0.02607068;
798.9585762;0.002802568;0.001215155;969.0699081;0.003177177;0.026622023;
799.1036002;0.002804735;0.001216355;969.6537142;0.00324434;0.027189918;
799.2485895;0.002806917;0.001217604;970.2373071;0.003313434;0.027774954;
799.3935439;0.002809026;0.001218839;970.8206866;0.00338453;0.028377719;
799.5384636;0.002810971;0.001219998;971.4038527;0.003457701;0.028998802;
799.6833485;0.002812678;0.001221028;971.9868054;0.003533022;0.029638475;
799.8281987;0.00281412;0.001221906;972.5695446;0.003610596;0.030295759;
799.973014;0.002815285;0.00122262;973.1520702;0.003690535;0.030969365;
800.1177945;0.002816161;0.001223154;973.7343823;0.003772946;0.031658008;
800.2625403;0.002816736;0.001223496;974.3164807;0.003857938;0.032360404;
800.4072512;0.002816998;0.001223632;974.8983654;0.00394562;0.033075271;
800.5519274;0.002816933;0.001223548;975.4800364;0.004036101;0.033801333;
800.6965687;0.002816547;0.001223244;976.0614935;0.004129477;0.034537958;
800.8411752;0.002815909;0.001222777;976.6427368;0.004225804;0.035287096;
800.985747;0.002815103;0.001222216;977.2237662;0.004325124;0.036051333;
801.1302839;0.002814214;0.001221631;977.8045816;0.004427481;0.036833252;
801.2747859;0.002813328;0.001221091;978.385183;0.004532917;0.03763543;
801.4192532;0.00281253;0.001220666;978.9655703;0.004641475;0.038460437;
801.5636856;0.002811903;0.001220425;979.5457436;0.004753211;0.03931044;
801.7080832;0.00281152;0.001220422;980.1257026;0.004868226;0.040186015;
801.852446;0.002811402;0.001220653;980.7054475;0.004986636;0.04108734;
801.9967739;0.002811557;0.001221097;981.284978;0.005108553;0.04201459;
802.141067;0.002811993;0.001221735;981.8642942;0.005234092;0.042967943;
802.2853253;0.002812719;0.001222545;982.4433961;0.005363365;0.043947573;
802.4295487;0.002813742;0.00122351;983.0222835;0.005496486;0.044953657;
802.5737373;0.002815071;0.001224608;983.6009564;0.005633564;0.045986707;
802.717891;0.002816695;0.001225813;984.1794148;0.005774688;0.047048588;
802.8620098;0.002818524;0.001227077;984.7576587;0.005919944;0.048141496;
803.0060938;0.00282045;0.001228343;985.3356878;0.006069417;0.049267623;
803.1501429;0.002822364;0.001229556;985.9135023;0.006223192;0.050429158;
803.2941572;0.002824159;0.00123066;986.4911021;0.006381354;0.051628283;
803.4381366;0.002825726;0.001231601;987.068487;0.006543987;0.052867174;
803.5820812;0.002826958;0.001232322;987.6456571;0.006711273;0.054147828;
803.7259908;0.002827776;0.001232784;988.2226123;0.006883776;0.055471528;
803.8698656;0.002828227;0.001233012;988.7993525;0.007062154;0.056839377;
804.0137055;0.002828384;0.001233047;989.3758777;0.007247065;0.058252475;
804.1575105;0.002828322;0.001232929;989.9521879;0.007439165;0.059711921;
804.3012806;0.002828116;0.001232697;990.528283;0.00763911;0.06121881;
804.4450159;0.002827841;0.001232393;991.1041629;0.007847426;0.062773383;
804.5887162;0.002827572;0.001232057;991.6798276;0.00806414;0.064372476;
804.7323817;0.002827379;0.00123173;992.255277;0.008289155;0.066012079;
804.8760122;0.002827328;0.001231463;992.8305111;0.008522371;0.067688191;
805.0196079;0.002827477;0.001231307;993.4055298;0.008763691;0.069396823;
805.1631686;0.002827889;0.001231313;993.9803332;0.009013016;0.07113399;
805.3066944;0.002828623;0.001231533;994.554921;0.009270249;0.07289572;
805.4501854;0.002829741;0.001232019;995.1292933;0.009535075;0.074678274;
805.5936414;0.002831303;0.001232822;995.70345;0.009806306;0.076478828;
805.7370624;0.002833336;0.00123397;996.2773911;0.010082541;0.07829479;
805.8804486;0.00283573;0.001235395;996.8511166;0.010362382;0.080123574;
806.0237998;0.002838342;0.001237008;997.4246262;0.010644431;0.0819626;
806.1671161;0.002841031;0.00123872;997.9979201;0.010927298;0.083809292;
806.3103975;0.002843653;0.001240439;998.5709982;0.011209592;0.085661083;
806.4536439;0.002846068;0.001242077;999.1438603;0.011491084;0.087514219;
806.5968554;0.002848132;0.001243544;999.7165065;0.011772471;0.089366656;
806.740032;0.002849736;0.001244767;1000.288937;0.012053751;0.091218394;
806.8831736;0.0028509;0.001245739;1000.861151;0.012334925;0.093069434;
807.0262803;0.002851674;0.001246467;1001.433149;0.012615993;0.094919774;
807.169352;0.00285211;0.001246961;1002.004931;0.012896955;0.096769416;
807.3123887;0.002852259;0.001247229;1002.576497;0.013177811;0.098618357;
807.4553905;0.002852171;0.00124728;1003.147846;0.01345856;0.1004666;
807.5983574;0.002851898;0.001247123;1003.718979;0.013739203;0.102314142;
807.7412892;0.002851498;0.001246777;1004.289896;0.01401974;0.104160985;
807.8841862;0.002851059;0.001246315;1004.860596;0.01430017;0.106007128;
808.0270481;0.002850677;0.001245818;1005.43108;0.014580494;0.10785257;
808.169875;0.002850447;0.001245369;1006.001348;0.014860711;0.109697312;
808.312667;0.002850466;0.00124505;1006.571398;0.015140823;0.111541353;
808.455424;0.002850827;0.001244943;1007.141233;0.015420827;0.113384694;
808.598146;0.002851628;0.00124513;1007.71085;0.015700726;0.115227333;
808.7408331;0.002852928;0.001245668;1008.280251;0.015980517;0.117069272;
808.8834851;0.002854655;0.001246507;1008.849435;0.016260202;0.118910509;
809.0261022;0.002856701;0.001247576;1009.418402;0.016539781;0.120751045;
809.1686842;0.002858961;0.001248798;1009.987152;0.016819253;0.12259088;
809.3112313;0.002861328;0.001250101;1010.555686;0.017098619;0.124430012;
809.4537433;0.002863696;0.001251411;1011.124002;0.017377878;0.126268443;
809.5962203;0.002865958;0.001252655;1011.692101;0.01765703;0.128106171;
809.7386624;0.00286803;0.001253772;1012.259984;0.017936075;0.129943198;
809.8810694;0.002869907;0.001254761;1012.827649;0.018215014;0.131779522;
810.0234414;0.002871607;0.001255634;1013.395097;0.018493846;0.133615143;
810.1657784;0.002873146;0.001256403;1013.962327;0.018772572;0.135450061;
810.3080803;0.002874543;0.001257078;1014.529341;0.01905119;0.137284277;
810.4503472;0.002875814;0.001257672;1015.096137;0.019329702;0.139117789;
810.5925792;0.002876976;0.001258197;1015.662715;0.019608107;0.140950598;
810.734776;0.002878046;0.001258664;1016.229076;0.019886405;0.142782704;
810.8769379;0.002879075;0.001259106;1016.79522;0.020164596;0.144614106;
811.0190647;0.002880105;0.001259547;1017.361146;0.020442681;0.146444804;
811.1611564;0.002881134;0.001259989;1017.926854;0.020720658;0.148274799;
811.3032131;0.002882162;0.001260431;1018.492345;0.020998529;0.150104089;
811.4452348;0.002883191;0.001260872;1019.057618;0.021276292;0.151932675;
811.5872214;0.002884219;0.001261314;1019.622673;0.021553948;0.153760556;
811.7291729;0.002885247;0.001261755;1020.187511;0.021831498;0.155587733;
811.8710894;0.002886274;0.001262196;1020.75213;0.02210894;0.157414205;
812.0129709;0.002887302;0.001262637;1021.316532;0.022386275;0.159239972;
812.1548172;0.002888329;0.001263078;1021.880716;0.022663504;0.161065034;
812.2966285;0.002889356;0.001263519;1022.444681;0.022940625;0.16288939;
